Datetime,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2025-06-25 14:04:00+00:00,201.5850067138672,201.62620544433594,201.35000610351562,201.35079956054688,104873
2025-06-25 14:05:00+00:00,201.6750030517578,201.6999969482422,201.5496063232422,201.57960510253906,70692
2025-06-25 14:06:00+00:00,201.63499450683594,201.77999877929688,201.58999633789062,201.69129943847656,132043
2025-06-25 14:07:00+00:00,201.6300048828125,201.75,201.60000610351562,201.63999938964844,142035
2025-06-25 14:08:00+00:00,201.6300048828125,201.70989990234375,201.55999755859375,201.6300048828125,63448
2025-06-25 14:09:00+00:00,201.5509033203125,201.67999267578125,201.52999877929688,201.65969848632812,61576
2025-06-25 14:10:00+00:00,201.63999938964844,201.67999267578125,201.51019287109375,201.52999877929688,79369
2025-06-25 14:11:00+00:00,201.54769897460938,201.64999389648438,201.39999389648438,201.643798828125,96187
2025-06-25 14:12:00+00:00,201.52499389648438,201.59730529785156,201.3699951171875,201.55160522460938,84247
2025-06-25 14:13:00+00:00,201.41000366210938,201.56080627441406,201.41000366210938,201.52000427246094,82426
2025-06-25 14:14:00+00:00,201.41000366210938,201.48989868164062,201.34219360351562,201.41000366210938,92762
2025-06-25 14:15:00+00:00,201.49000549316406,201.63999938964844,201.41000366210938,201.41000366210938,90606
2025-06-25 14:16:00+00:00,201.47000122070312,201.49000549316406,201.35009765625,201.47999572753906,52852
2025-06-25 14:17:00+00:00,201.4199981689453,201.52499389648438,201.39999389648438,201.47000122070312,71619
2025-06-25 14:18:00+00:00,201.306396484375,201.42999267578125,201.25999450683594,201.41000366210938,94106
2025-06-25 14:19:00+00:00,201.3426055908203,201.3800048828125,201.24000549316406,201.30709838867188,76977
2025-06-25 14:20:00+00:00,201.3249969482422,201.42999267578125,201.27999877929688,201.34910583496094,73200
2025-06-25 14:21:00+00:00,201.42999267578125,201.44000244140625,201.3300018310547,201.35000610351562,65038
2025-06-25 14:22:00+00:00,201.35000610351562,201.47000122070312,201.31500244140625,201.42999267578125,103366
2025-06-25 14:23:00+00:00,201.57040405273438,201.63999938964844,201.35000610351562,201.3697967529297,95787
2025-06-25 14:24:00+00:00,201.88040161132812,201.88999938964844,201.52000427246094,201.5800018310547,131516
2025-06-25 14:25:00+00:00,202.07000732421875,202.07000732421875,201.85240173339844,201.8800048828125,133762
2025-06-25 14:26:00+00:00,202.08999633789062,202.10000610351562,202.01319885253906,202.05999755859375,121303
2025-06-25 14:27:00+00:00,202.2299041748047,202.27000427246094,202.05999755859375,202.08999633789062,107774
2025-06-25 14:28:00+00:00,202.2095947265625,202.4499969482422,202.17999267578125,202.25,169348
2025-06-25 14:29:00+00:00,202.44000244140625,202.4499969482422,202.2801055908203,202.2899932861328,118833
2025-06-25 14:30:00+00:00,202.47000122070312,202.52999877929688,202.35000610351562,202.44000244140625,201337
2025-06-25 14:31:00+00:00,202.45750427246094,202.52000427246094,202.3699951171875,202.4600067138672,94234
2025-06-25 14:32:00+00:00,202.35000610351562,202.52000427246094,202.3300018310547,202.4499969482422,137198
2025-06-25 14:33:00+00:00,202.47000122070312,202.51499938964844,202.34500122070312,202.35459899902344,80404
2025-06-25 14:34:00+00:00,202.5399932861328,202.57000732421875,202.36000061035156,202.4600067138672,114820
2025-06-25 14:35:00+00:00,202.50999450683594,202.5500030517578,202.44000244140625,202.5399932861328,80044
2025-06-25 14:36:00+00:00,202.4407958984375,202.52000427246094,202.38999938964844,202.5050048828125,107738
2025-06-25 14:37:00+00:00,202.37899780273438,202.5399932861328,202.36000061035156,202.44500732421875,73456
2025-06-25 14:38:00+00:00,202.35009765625,202.44000244140625,202.33999633789062,202.3726043701172,58804
2025-06-25 14:39:00+00:00,202.3800048828125,202.4499969482422,202.32009887695312,202.36000061035156,65542
2025-06-25 14:40:00+00:00,202.77749633789062,202.7779998779297,202.3800048828125,202.3800048828125,201525
2025-06-25 14:41:00+00:00,202.82870483398438,202.8800048828125,202.75999450683594,202.77999877929688,102540
2025-06-25 14:42:00+00:00,202.8300018310547,202.91000366210938,202.77000427246094,202.8300018310547,149259
2025-06-25 14:43:00+00:00,202.96499633789062,202.97999572753906,202.8000030517578,202.82020568847656,117251
2025-06-25 14:44:00+00:00,203.09449768066406,203.1750030517578,202.9199981689453,202.9698944091797,295791
2025-06-25 14:45:00+00:00,203.0998992919922,203.10000610351562,202.9600067138672,203.08999633789062,120524
2025-06-25 14:46:00+00:00,203.0200958251953,203.10000610351562,202.99000549316406,203.0800018310547,99808
2025-06-25 14:47:00+00:00,203.02499389648438,203.03500366210938,202.94000244140625,203.02999877929688,85490
2025-06-25 14:48:00+00:00,202.98269653320312,203.0399932861328,202.9499969482422,203.01089477539062,86740
2025-06-25 14:49:00+00:00,202.92999267578125,203.02000427246094,202.91000366210938,202.9700927734375,87302
2025-06-25 14:50:00+00:00,202.6363983154297,202.97900390625,202.58999633789062,202.94000244140625,135822
2025-06-25 14:51:00+00:00,202.5500946044922,202.63999938964844,202.4600067138672,202.6376953125,95070
2025-06-25 14:52:00+00:00,202.49000549316406,202.57989501953125,202.44000244140625,202.57000732421875,102743
2025-06-25 14:53:00+00:00,202.50999450683594,202.5399932861328,202.41000366210938,202.48500061035156,50405
2025-06-25 14:54:00+00:00,202.40040588378906,202.4949951171875,202.3800048828125,202.49000549316406,129983
2025-06-25 14:55:00+00:00,202.5050048828125,202.5399932861328,202.38499450683594,202.38999938964844,67601
2025-06-25 14:56:00+00:00,202.34959411621094,202.5399932861328,202.27499389648438,202.52000427246094,63847
2025-06-25 14:57:00+00:00,202.43499755859375,202.4499969482422,202.35899353027344,202.35899353027344,34042
2025-06-25 14:58:00+00:00,202.4600067138672,202.56979370117188,202.4199981689453,202.44000244140625,57574
2025-06-25 14:59:00+00:00,202.4550018310547,202.5399932861328,202.44000244140625,202.4600067138672,41189
2025-06-25 15:00:00+00:00,202.47000122070312,202.5500030517578,202.39999389648438,202.44000244140625,684296
2025-06-25 15:01:00+00:00,202.47999572753906,202.5489959716797,202.39329528808594,202.4600067138672,80689
2025-06-25 15:02:00+00:00,202.39999389648438,202.52000427246094,202.3903045654297,202.46229553222656,56490
2025-06-25 15:03:00+00:00,202.35009765625,202.37319946289062,202.32000732421875,202.36000061035156,94277
2025-06-25 15:04:00+00:00,202.4250030517578,202.48500061035156,202.3000030517578,202.35000610351562,44118
2025-06-25 15:05:00+00:00,202.4600067138672,202.47999572753906,202.4010009765625,202.40609741210938,44202
2025-06-25 15:06:00+00:00,202.3699951171875,202.47999572753906,202.3699951171875,202.4600067138672,53623
2025-06-25 15:07:00+00:00,202.38999938964844,202.38999938964844,202.35000610351562,202.37750244140625,13673
2025-06-25 15:08:00+00:00,202.4178924560547,202.4510040283203,202.4178924560547,202.4499053955078,70335
2025-06-25 15:09:00+00:00,202.39999389648438,202.4232940673828,202.35000610351562,202.4199981689453,36786
2025-06-25 15:10:00+00:00,202.39999389648438,202.42010498046875,202.38999938964844,202.4199981689453,100888
2025-06-25 15:11:00+00:00,202.35499572753906,202.41000366210938,202.22000122070312,202.3800048828125,79868
2025-06-25 15:13:00+00:00,202.4600067138672,202.4853973388672,202.44839477539062,202.47999572753906,303359
2025-06-25 15:14:00+00:00,202.25,202.375,202.14999389648438,202.35499572753906,112075
2025-06-25 15:15:00+00:00,202.21499633789062,202.21499633789062,202.17820739746094,202.1999969482422,89154
2025-06-25 15:16:00+00:00,202.1699981689453,202.23500061035156,202.16000366210938,202.20010375976562,76996
2025-06-25 15:18:00+00:00,202.13999938964844,202.22000122070312,202.13999938964844,202.19009399414062,159974
2025-06-25 15:19:00+00:00,202.1649932861328,202.17979431152344,202.13870239257812,202.13999938964844,3302
2025-06-25 15:20:00+00:00,202.10000610351562,202.1934051513672,202.10000610351562,202.1934051513672,147891
2025-06-25 15:21:00+00:00,202.11000061035156,202.1199951171875,202.0615997314453,202.10000610351562,86596
2025-06-25 15:22:00+00:00,202.06500244140625,202.1300048828125,202.02000427246094,202.11019897460938,26882
2025-06-25 15:25:00+00:00,202.0399932861328,202.14999389648438,202.02999877929688,202.11000061035156,242386
2025-06-25 15:26:00+00:00,202.02000427246094,202.0399932861328,202.02000427246094,202.02999877929688,4751
2025-06-25 15:27:00+00:00,202.02000427246094,202.10000610351562,202.02000427246094,202.10000610351562,61970
2025-06-25 15:28:00+00:00,202.0500030517578,202.1096954345703,201.99000549316406,201.9958038330078,54207
2025-06-25 15:29:00+00:00,202.10000610351562,202.14999389648438,202.02999877929688,202.0500030517578,48003
2025-06-25 15:30:00+00:00,202.11000061035156,202.14999389648438,202.02999877929688,202.10499572753906,53495
2025-06-25 15:31:00+00:00,202.1510009765625,202.1699981689453,202.11329650878906,202.11329650878906,83093
2025-06-25 15:32:00+00:00,201.97999572753906,202.16000366210938,201.97000122070312,202.15499877929688,74872
2025-06-25 15:33:00+00:00,202.0399932861328,202.12229919433594,201.97000122070312,201.98500061035156,53238
2025-06-25 15:34:00+00:00,202.039794921875,202.0850067138672,201.99000549316406,202.0399932861328,40639
2025-06-25 15:35:00+00:00,202.01019287109375,202.0500030517578,202.00100708007812,202.0019989013672,4765
2025-06-25 15:36:00+00:00,202.13999938964844,202.13999938964844,202.02000427246094,202.0399932861328,86183
2025-06-25 15:37:00+00:00,202.11000061035156,202.16000366210938,202.10000610351562,202.14999389648438,54264
2025-06-25 15:38:00+00:00,202.1199951171875,202.1199951171875,202.11500549316406,202.11500549316406,1730
2025-06-25 15:40:00+00:00,201.88099670410156,201.91000366210938,201.87530517578125,201.88999938964844,203637
2025-06-25 15:41:00+00:00,201.84500122070312,201.89500427246094,201.82760620117188,201.88999938964844,61262
2025-06-25 15:42:00+00:00,201.90989685058594,201.9550018310547,201.85000610351562,201.85000610351562,45188
2025-06-25 15:43:00+00:00,201.9248046875,201.9425048828125,201.91000366210938,201.91000366210938,33933
2025-06-25 15:44:00+00:00,201.94500732421875,201.9499969482422,201.9199981689453,201.9199981689453,15360
2025-06-25 15:45:00+00:00,201.99000549316406,202.02000427246094,201.8699951171875,201.89999389648438,98098
2025-06-25 15:46:00+00:00,202.07000732421875,202.0749969482422,201.93260192871094,202.01019287109375,67189
2025-06-25 15:47:00+00:00,202.05499267578125,202.08999633789062,202.0500030517578,202.05999755859375,13608
2025-06-25 15:49:00+00:00,202.03500366210938,202.03500366210938,202.02000427246094,202.02999877929688,105937
2025-06-25 15:50:00+00:00,202.00999450683594,202.02999877929688,201.94500732421875,202.02999877929688,59659
2025-06-25 15:51:00+00:00,202.0399932861328,202.0800018310547,202.0,202.00999450683594,46656
2025-06-25 15:52:00+00:00,202.02999877929688,202.05499267578125,201.9499969482422,202.0500030517578,27478
2025-06-25 15:53:00+00:00,202.00999450683594,202.02499389648438,201.98500061035156,202.02000427246094,19206
2025-06-25 15:54:00+00:00,201.92999267578125,202.0050048828125,201.8800048828125,201.99000549316406,42798
2025-06-25 15:55:00+00:00,201.923095703125,201.93499755859375,201.83999633789062,201.9250030517578,44845
2025-06-25 15:56:00+00:00,201.9499969482422,201.99960327148438,201.91000366210938,201.92999267578125,41555
2025-06-25 15:57:00+00:00,201.92990112304688,201.99000549316406,201.9199981689453,201.9550018310547,27830
2025-06-25 15:58:00+00:00,201.93499755859375,201.9600067138672,201.88499450683594,201.92999267578125,648609
2025-06-25 15:59:00+00:00,201.97500610351562,202.01499938964844,201.92999267578125,201.94000244140625,43547
2025-06-25 16:00:00+00:00,202.0800018310547,202.1298065185547,201.97999572753906,201.99000549316406,79285
2025-06-25 16:01:00+00:00,201.99200439453125,202.11000061035156,201.95660400390625,202.08999633789062,44308
2025-06-25 16:02:00+00:00,202.0,202.01040649414062,201.97000122070312,201.99989318847656,59146
2025-06-25 16:03:00+00:00,201.9550018310547,202.00999450683594,201.93319702148438,202.0050048828125,30597
2025-06-25 16:04:00+00:00,201.88999938964844,201.9600067138672,201.85000610351562,201.9550018310547,38782
2025-06-25 16:05:00+00:00,201.8300018310547,201.8863067626953,201.80140686035156,201.8798065185547,49848
2025-06-25 16:06:00+00:00,201.86500549316406,201.88999938964844,201.81350708007812,201.8350067138672,31701
2025-06-25 16:07:00+00:00,201.75,201.86000061035156,201.7001953125,201.86000061035156,68553
2025-06-25 16:08:00+00:00,201.7200927734375,201.76300048828125,201.7050018310547,201.7550048828125,39736
2025-06-25 16:09:00+00:00,201.77999877929688,201.80990600585938,201.72000122070312,201.72500610351562,35916
2025-06-25 16:10:00+00:00,201.82000732421875,201.83999633789062,201.7301025390625,201.7899932861328,43958
2025-06-25 16:11:00+00:00,201.74000549316406,201.82000732421875,201.7100067138672,201.82000732421875,38619
2025-06-25 16:12:00+00:00,201.7550048828125,201.77040100097656,201.7100067138672,201.74000549316406,33429
2025-06-25 16:13:00+00:00,201.83999633789062,201.8699951171875,201.75,201.75,37708
2025-06-25 16:14:00+00:00,201.7989044189453,201.85000610351562,201.7799072265625,201.83999633789062,29411
2025-06-25 16:15:00+00:00,201.85000610351562,201.86000061035156,201.77000427246094,201.8000030517578,31061
2025-06-25 16:16:00+00:00,201.7949981689453,201.8699951171875,201.77000427246094,201.8527069091797,47183
2025-06-25 16:17:00+00:00,201.78500366210938,201.82989501953125,201.77999877929688,201.8000030517578,21373
2025-06-25 16:18:00+00:00,201.6699981689453,201.81500244140625,201.64999389648438,201.7899932861328,52116
2025-06-25 16:19:00+00:00,201.4949951171875,201.6649932861328,201.49000549316406,201.6649932861328,87073
2025-06-25 16:20:00+00:00,201.4499969482422,201.50999450683594,201.39999389648438,201.4949951171875,73584
2025-06-25 16:21:00+00:00,201.53500366210938,201.5500030517578,201.44000244140625,201.4499969482422,59902
2025-06-25 16:22:00+00:00,201.5749969482422,201.6300048828125,201.52499389648438,201.53970336914062,54547
2025-06-25 16:23:00+00:00,201.64999389648438,201.65499877929688,201.55999755859375,201.5800018310547,23869
2025-06-25 16:24:00+00:00,201.63009643554688,201.6652069091797,201.6199951171875,201.64999389648438,27496
2025-06-25 16:25:00+00:00,201.681396484375,201.68499755859375,201.58120727539062,201.6291046142578,72633
2025-06-25 16:26:00+00:00,201.75999450683594,201.77999877929688,201.68499755859375,201.68499755859375,66861
2025-06-25 16:27:00+00:00,201.85000610351562,201.8560028076172,201.72219848632812,201.75180053710938,28612
2025-06-25 16:28:00+00:00,201.91000366210938,201.91000366210938,201.8300018310547,201.86000061035156,76261
2025-06-25 16:29:00+00:00,201.8699951171875,201.92999267578125,201.80999755859375,201.9199981689453,88777
2025-06-25 16:30:00+00:00,201.85000610351562,201.88999938964844,201.8000030517578,201.8800048828125,37880
2025-06-25 16:31:00+00:00,201.8000030517578,201.875,201.75900268554688,201.86000061035156,71748
2025-06-25 16:32:00+00:00,201.84100341796875,201.87539672851562,201.80999755859375,201.80999755859375,35811
2025-06-25 16:33:00+00:00,201.7949981689453,201.85000610351562,201.7899932861328,201.83999633789062,26654
2025-06-25 16:34:00+00:00,201.77999877929688,201.82000732421875,201.75,201.79400634765625,27402
2025-06-25 16:35:00+00:00,201.72500610351562,201.80999755859375,201.72000122070312,201.77999877929688,26952
2025-06-25 16:36:00+00:00,201.74000549316406,201.75,201.6999969482422,201.72300720214844,27129
2025-06-25 16:37:00+00:00,201.69000244140625,201.74000549316406,201.69000244140625,201.72000122070312,26100
2025-06-25 16:38:00+00:00,201.7550048828125,201.75999450683594,201.69000244140625,201.69110107421875,32276
2025-06-25 16:39:00+00:00,201.7899932861328,201.82000732421875,201.75999450683594,201.75999450683594,27237
2025-06-25 16:40:00+00:00,201.8699951171875,201.8800048828125,201.77999877929688,201.7899932861328,34104
2025-06-25 16:41:00+00:00,201.77000427246094,201.8699951171875,201.75999450683594,201.8699951171875,35654
2025-06-25 16:42:00+00:00,201.77000427246094,201.79989624023438,201.75,201.7899932861328,35182
2025-06-25 16:43:00+00:00,201.78500366210938,201.79989624023438,201.7100067138672,201.76870727539062,51993
2025-06-25 16:44:00+00:00,201.74000549316406,201.8000030517578,201.67999267578125,201.7884979248047,54079
2025-06-25 16:45:00+00:00,201.7987060546875,201.8300018310547,201.75,201.75999450683594,33714
2025-06-25 16:46:00+00:00,201.8271942138672,201.86000061035156,201.78500366210938,201.7987060546875,34283
2025-06-25 16:47:00+00:00,201.8699951171875,201.8699951171875,201.76260375976562,201.80999755859375,35929
2025-06-25 16:48:00+00:00,201.8350067138672,201.86000061035156,201.80999755859375,201.86000061035156,31808
2025-06-25 16:49:00+00:00,201.8000030517578,201.85989379882812,201.75999450683594,201.8350067138672,60896
2025-06-25 16:50:00+00:00,201.99000549316406,202.0050048828125,201.77999877929688,201.79010009765625,75342
2025-06-25 16:51:00+00:00,202.17970275878906,202.17970275878906,202.0,202.0,116446
2025-06-25 16:53:00+00:00,201.97999572753906,202.00999450683594,201.92999267578125,201.9949951171875,131363
2025-06-25 16:54:00+00:00,201.92999267578125,201.97999572753906,201.89999389648438,201.96499633789062,52693
2025-06-25 16:55:00+00:00,201.99000549316406,202.02499389648438,201.92010498046875,201.92010498046875,45553
2025-06-25 16:56:00+00:00,201.9949951171875,202.0,201.9600067138672,201.99000549316406,32703
2025-06-25 16:57:00+00:00,201.92660522460938,202.00999450683594,201.9199981689453,202.0,36000
2025-06-25 16:58:00+00:00,202.0,202.00999450683594,201.92999267578125,201.94000244140625,31848
2025-06-25 16:59:00+00:00,202.05499267578125,202.07000732421875,201.99000549316406,202.0,35450
2025-06-25 17:00:00+00:00,202.07000732421875,202.08999633789062,202.02000427246094,202.05630493164062,36181
2025-06-25 17:01:00+00:00,201.9279022216797,202.05499267578125,201.9279022216797,202.05499267578125,42580
2025-06-25 17:02:00+00:00,201.96719360351562,201.99000549316406,201.8800048828125,201.92140197753906,36763
2025-06-25 17:03:00+00:00,201.96499633789062,202.0050048828125,201.88999938964844,201.96710205078125,46898
2025-06-25 17:04:00+00:00,201.9351043701172,201.98989868164062,201.93099975585938,201.97000122070312,29382
2025-06-25 17:05:00+00:00,201.82000732421875,201.92999267578125,201.8000030517578,201.92999267578125,80647
2025-06-25 17:06:00+00:00,201.80999755859375,201.88999938964844,201.80999755859375,201.8300018310547,50939
2025-06-25 17:07:00+00:00,201.73500061035156,201.82000732421875,201.6999969482422,201.80999755859375,57159
2025-06-25 17:08:00+00:00,201.55999755859375,201.74879455566406,201.53500366210938,201.7458038330078,80593
2025-06-25 17:09:00+00:00,201.50999450683594,201.5749969482422,201.47999572753906,201.57000732421875,101547
2025-06-25 17:10:00+00:00,201.5749969482422,201.5897979736328,201.49000549316406,201.5,61205
2025-06-25 17:11:00+00:00,201.5543975830078,201.6199951171875,201.5399932861328,201.57000732421875,50937
2025-06-25 17:12:00+00:00,201.5399932861328,201.61000061035156,201.50999450683594,201.55499267578125,42633
2025-06-25 17:13:00+00:00,201.4949951171875,201.55999755859375,201.47999572753906,201.54100036621094,43463
2025-06-25 17:14:00+00:00,201.6649932861328,201.6699981689453,201.49000549316406,201.4951934814453,51622
2025-06-25 17:15:00+00:00,201.57000732421875,201.6699981689453,201.5500030517578,201.66000366210938,63492
2025-06-25 17:16:00+00:00,201.52000427246094,201.58999633789062,201.52000427246094,201.57000732421875,28278
2025-06-25 17:17:00+00:00,201.4550018310547,201.52499389648438,201.41000366210938,201.52499389648438,61227
2025-06-25 17:18:00+00:00,201.4600067138672,201.49000549316406,201.4499969482422,201.4600067138672,21635
2025-06-25 17:19:00+00:00,201.47999572753906,201.52000427246094,201.4250030517578,201.4600067138672,27816
2025-06-25 17:20:00+00:00,201.5449981689453,201.5800018310547,201.4842071533203,201.48500061035156,49817
2025-06-25 17:21:00+00:00,201.5,201.57000732421875,201.5,201.5399932861328,32037
2025-06-25 17:22:00+00:00,201.55999755859375,201.55999755859375,201.5,201.5,32114
2025-06-25 17:23:00+00:00,201.52499389648438,201.59500122070312,201.5,201.55999755859375,41326
2025-06-25 17:24:00+00:00,201.5500030517578,201.55999755859375,201.50230407714844,201.5399932861328,36556
2025-06-25 17:25:00+00:00,201.47340393066406,201.5500030517578,201.4501953125,201.54200744628906,37127
2025-06-25 17:26:00+00:00,201.45880126953125,201.49000549316406,201.4499969482422,201.47999572753906,30459
2025-06-25 17:27:00+00:00,201.44000244140625,201.4698028564453,201.4199981689453,201.4600067138672,43464
2025-06-25 17:28:00+00:00,201.25,201.44500732421875,201.22999572753906,201.44119262695312,84040
2025-06-25 17:29:00+00:00,201.13999938964844,201.2686004638672,201.08999633789062,201.25999450683594,124736
2025-06-25 17:30:00+00:00,201.0,201.13999938964844,200.9600067138672,201.13999938964844,173611
2025-06-25 17:31:00+00:00,200.94000244140625,201.0063018798828,200.875,200.99000549316406,81236
2025-06-25 17:32:00+00:00,200.87989807128906,201.02000427246094,200.8699951171875,200.9600067138672,68753
2025-06-25 17:33:00+00:00,200.89739990234375,200.91259765625,200.78500366210938,200.8800048828125,93675
2025-06-25 17:34:00+00:00,200.89999389648438,200.92999267578125,200.86000061035156,200.88999938964844,47921
2025-06-25 17:35:00+00:00,200.8000946044922,200.91000366210938,200.72999572753906,200.91000366210938,80800
2025-06-25 17:36:00+00:00,200.72000122070312,200.82989501953125,200.6699981689453,200.80499267578125,65969
2025-06-25 17:37:00+00:00,200.80999755859375,200.8291015625,200.72999572753906,200.77999877929688,66737
2025-06-25 17:38:00+00:00,200.8699951171875,200.93040466308594,200.79010009765625,200.81500244140625,67634
2025-06-25 17:39:00+00:00,200.7899932861328,200.9199981689453,200.75999450683594,200.86000061035156,73242
2025-06-25 17:40:00+00:00,200.75,200.80999755859375,200.62010192871094,200.77000427246094,139953
2025-06-25 17:41:00+00:00,200.87969970703125,200.8800048828125,200.66000366210938,200.72999572753906,70708
2025-06-25 17:42:00+00:00,200.9499053955078,200.99000549316406,200.85000610351562,200.86500549316406,72858
2025-06-25 17:43:00+00:00,200.9550018310547,201.0,200.9199981689453,200.9499969482422,67140
2025-06-25 17:44:00+00:00,200.9199981689453,200.99000549316406,200.8800048828125,200.9600067138672,52770
2025-06-25 17:45:00+00:00,200.99000549316406,201.02999877929688,200.8802032470703,200.90199279785156,77685
2025-06-25 17:46:00+00:00,201.1699981689453,201.1699981689453,200.97500610351562,200.97959899902344,70648
2025-06-25 17:47:00+00:00,201.24000549316406,201.25999450683594,201.1300048828125,201.16990661621094,92284
2025-06-25 17:48:00+00:00,201.13999938964844,201.27999877929688,201.05999755859375,201.22999572753906,46050
2025-06-25 17:49:00+00:00,201.1750030517578,201.18499755859375,201.1300048828125,201.13499450683594,27905
2025-06-25 17:50:00+00:00,201.07000732421875,201.23500061035156,201.0500030517578,201.1699981689453,111832
2025-06-25 17:51:00+00:00,201.0449981689453,201.10000610351562,200.9600067138672,201.0500030517578,81684
2025-06-25 17:52:00+00:00,200.94009399414062,201.02999877929688,200.94009399414062,201.02999877929688,34348
2025-06-25 17:53:00+00:00,200.94009399414062,200.97000122070312,200.8800048828125,200.9499969482422,50598
2025-06-25 17:54:00+00:00,200.98500061035156,201.0001983642578,200.8800048828125,200.94020080566406,62458
2025-06-25 17:55:00+00:00,200.9031982421875,200.98699951171875,200.8699951171875,200.98699951171875,37178
2025-06-25 17:56:00+00:00,200.9600067138672,201.03489685058594,200.9199981689453,200.9199981689453,35627
2025-06-25 17:57:00+00:00,201.03619384765625,201.07000732421875,200.9499969482422,200.9499969482422,56916
2025-06-25 17:58:00+00:00,201.00999450683594,201.0449981689453,200.97999572753906,201.0449981689453,22509
2025-06-25 17:59:00+00:00,200.99989318847656,201.02000427246094,200.9499969482422,201.00999450683594,27399
2025-06-25 18:00:00+00:00,200.9199981689453,201.0,200.91000366210938,201.0,39563
2025-06-25 18:01:00+00:00,200.89999389648438,200.93099975585938,200.85580444335938,200.89999389648438,35865
2025-06-25 18:02:00+00:00,200.98500061035156,201.0,200.89500427246094,200.89500427246094,31250
2025-06-25 18:03:00+00:00,200.99000549316406,201.0,200.9600067138672,200.97669982910156,33390
2025-06-25 18:04:00+00:00,201.0050048828125,201.00909423828125,200.97500610351562,200.97999572753906,33619
2025-06-25 18:05:00+00:00,201.02020263671875,201.11000061035156,200.99000549316406,201.00999450683594,105526
2025-06-25 18:06:00+00:00,200.97000122070312,201.07000732421875,200.9600067138672,201.0323944091797,36800
2025-06-25 18:07:00+00:00,200.96499633789062,200.99969482421875,200.93930053710938,200.97000122070312,19120
